Timeline Trace
Generated on: 2021-04-28 08:55:37
Msec since Epoch: 1619600137661
Target platform: Xilinx
Tool version: 2020.2
XRT build version: 2.8.0
Build version branch: 2020.2
Build version hash: f19a872233fbfe2eb933f25fa3d9a780ced774e5
Build version date: N/A 


Time_msec,Name,Event,Address_Port,Size,Latency_cycles,Start_cycles,End_cycles,Latency_usec,Start_msec,End_msec,
5858.05858,KERNEL|edge-0|Filter_HW|Filter_HW|1:1:1|all,QUEUE,0XAAAAF8223670,1,,,,,,,,,
5858.13509,KERNEL|edge-0|Filter_HW|Filter_HW|1:1:1|all,SUBMIT,0XAAAAF8223670,1,,,,,,,,,
5858.16834,KERNEL|edge-0|Filter_HW|Filter_HW|1:1:1|all,START,0XAAAAF8223670,1,,,,,,,10,None,
5858.43243,clEnqueueTask|187651284089664,END,,,,,,,,,,,40,
5858.46367,clRetainEvent|General,START,,,,,,,,,,,41,
5858.48639,clRetainEvent|General,END,,,,,,,,,,,41,
5858.50721,clSetKernelArg|General,START,,,,,,,,,,,42,
5858.53138,clSetKernelArg|General,END,,,,,,,,,,,42,
5858.62691,clSetKernelArg|General,START,,,,,,,,,,,43,
5858.6519,clSetKernelArg|General,END,,,,,,,,,,,43,
5858.67223,clRetainMemObject|General,START,,,,,,,,,,,44,
5858.69546,clRetainMemObject|General,END,,,,,,,,,,,44,
5858.7166,clRetainMemObject|General,START,,,,,,,,,,,45,
5858.738,clRetainMemObject|General,END,,,,,,,,,,,45,
5858.75954,clEnqueueMigrateMemObjects|187651284152128,START,,,,,,,,,,,46,
5858.78765,DEPENDENCY_EVENT,,8,11,
5858.82807,WRITE_BUFFER,QUEUE,0X5fcc0000|HP0,129600,,,,,,,,,
5858.85604,WRITE_BUFFER,SUBMIT,0X5fcc0000|HP0,129600,,,,,,,,,
5858.89011,clEnqueueMigrateMemObjects|187651284152128,END,,,,,,,,,,,46,
5858.91525,clReleaseMemObject|General,START,,,,,,,,,,,47,
5858.93984,clReleaseMemObject|General,END,,,,,,,,,,,47,
5858.94195,WRITE_BUFFER,START,0X5fcc0000|HP0|0Xffff7d551170,129600,,,,,,,11,None,
5858.96368,clReleaseMemObject|General,START,,,,,,,,,,,48,
5859.06838,clReleaseMemObject|General,END,,,,,,,,,,,48,
5859.09086,clRetainEvent|General,START,,,,,,,,,,,49,
5859.08381,WRITE_BUFFER,END,0X5fcc0000|HP0|0Xffff7d551170,129600,,,,,,,11,None,
5859.11511,clRetainEvent|General,END,,,,,,,,,,,49,
5859.18452,clRetainEvent|General,START,,,,,,,,,,,50,
5859.20694,clRetainEvent|General,END,,,,,,,,,,,50,
5859.22723,clRetainMemObject|General,START,,,,,,,,,,,51,
5859.25093,clRetainMemObject|General,END,,,,,,,,,,,51,
5859.27182,clRetainMemObject|General,START,,,,,,,,,,,52,
5859.29342,clRetainMemObject|General,END,,,,,,,,,,,52,
5859.3143,clEnqueueMigrateMemObjects|187651284089664,START,,,,,,,,,,,53,
5859.34442,DEPENDENCY_EVENT,,10,12,
5859.36438,READ_BUFFER,QUEUE,0X5fca0000|HP0,125136,,,,,,,,,
5859.39007,clEnqueueMigrateMemObjects|187651284089664,END,,,,,,,,,,,53,
5859.41437,clReleaseMemObject|General,START,,,,,,,,,,,54,
5859.43784,clReleaseMemObject|General,END,,,,,,,,,,,54,
5859.45898,clReleaseMemObject|General,START,,,,,,,,,,,55,
5859.48024,clReleaseMemObject|General,END,,,,,,,,,,,55,
5859.50125,clRetainEvent|General,START,,,,,,,,,,,56,
5859.52196,clRetainEvent|General,END,,,,,,,,,,,56,
5859.54211,clRetainEvent|General,START,,,,,,,,,,,57,
5859.56257,clRetainEvent|General,END,,,,,,,,,,,57,
5859.58259,clEnqueueTask|187651284152128,START,,,,,,,,,,,58,
5859.61277,DEPENDENCY_EVENT,,11,13,
5859.64687,DEPENDENCY_EVENT,,13,14,
5859.68206,KERNEL|edge-0|Filter_HW|Filter_HW|1:1:1|all,QUEUE,0XAAAAF8223670,1,,,,,,,,,
5859.72644,KERNEL|edge-0|Filter_HW|Filter_HW|1:1:1|all,SUBMIT,0XAAAAF8223670,1,,,,,,,,,
5859.75782,KERNEL|edge-0|Filter_HW|Filter_HW|1:1:1|all,START,0XAAAAF8223670,1,,,,,,,14,None,
5859.86584,clEnqueueTask|187651284152128,END,,,,,,,,,,,58,
5859.8942,clRetainEvent|General,START,,,,,,,,,,,59,
5860.13634,clRetainEvent|General,END,,,,,,,,,,,59,
5860.16087,clSetKernelArg|General,START,,,,,,,,,,,60,
5860.18691,clSetKernelArg|General,END,,,,,,,,,,,60,
5860.20736,clSetKernelArg|General,START,,,,,,,,,,,61,
5860.32497,KERNEL|edge-0|Filter_HW|Filter_HW|1:1:1|all,END,0XAAAAF8223670,1,,,,,,,10,12,
5860.40311,READ_BUFFER,SUBMIT,0X5fca0000|HP0,125136,,,,,,,,,
5860.47178,clSetKernelArg|General,END,,,,,,,,,,,61,
5860.47642,READ_BUFFER,START,0X5fca0000|HP0|0Xffff7dd52170,125136,,,,,,,12,None,
5860.49892,clRetainMemObject|General,START,,,,,,,,,,,62,
5860.57088,READ_BUFFER,END,0X5fca0000|HP0|0Xffff7dd52170,125136,,,,,,,12,None,
5860.57965,clRetainMemObject|General,END,,,,,,,,,,,62,
5860.64294,clRetainMemObject|General,START,,,,,,,,,,,63,
5860.66557,clRetainMemObject|General,END,,,,,,,,,,,63,
5860.68742,clEnqueueMigrateMemObjects|187651284152464,START,,,,,,,,,,,64,
5860.71555,DEPENDENCY_EVENT,,11,15,
5860.73919,WRITE_BUFFER,QUEUE,0X5fe80000|HP0,129600,,,,,,,,,
5860.76653,WRITE_BUFFER,SUBMIT,0X5fe80000|HP0,129600,,,,,,,,,
5860.79677,clEnqueueMigrateMemObjects|187651284152464,END,,,,,,,,,,,64,
5860.81326,WRITE_BUFFER,START,0X5fe80000|HP0|0Xffff7e553170,129600,,,,,,,15,None,
5860.8248,clReleaseMemObject|General,START,,,,,,,,,,,65,
5860.89117,clReleaseMemObject|General,END,,,,,,,,,,,65,
5860.90342,WRITE_BUFFER,END,0X5fe80000|HP0|0Xffff7e553170,129600,,,,,,,15,None,
5860.91443,clReleaseMemObject|General,START,,,,,,,,,,,66,
5860.97213,clReleaseMemObject|General,END,,,,,,,,,,,66,
5860.99473,clRetainEvent|General,START,,,,,,,,,,,67,
5861.01694,clRetainEvent|General,END,,,,,,,,,,,67,
5861.03753,clRetainEvent|General,START,,,,,,,,,,,68,
5861.05812,clRetainEvent|General,END,,,,,,,,,,,68,
5861.07804,clRetainMemObject|General,START,,,,,,,,,,,69,
5861.10096,clRetainMemObject|General,END,,,,,,,,,,,69,
5861.12205,clRetainMemObject|General,START,,,,,,,,,,,70,
5861.14399,clRetainMemObject|General,END,,,,,,,,,,,70,
5861.16494,clEnqueueMigrateMemObjects|187651284152128,START,,,,,,,,,,,71,
5861.19422,DEPENDENCY_EVENT,,12,16,
5861.20897,DEPENDENCY_EVENT,,14,16,
5861.22857,READ_BUFFER,QUEUE,0X5fce0000|HP0,125136,,,,,,,,,
5861.25423,clEnqueueMigrateMemObjects|187651284152128,END,,,,,,,,,,,71,
5861.27928,clReleaseMemObject|General,START,,,,,,,,,,,72,
5861.3028,clReleaseMemObject|General,END,,,,,,,,,,,72,
5861.32379,clReleaseMemObject|General,START,,,,,,,,,,,73,
5861.34491,clReleaseMemObject|General,END,,,,,,,,,,,73,
5861.36586,clRetainEvent|General,START,,,,,,,,,,,74,
5861.38656,clRetainEvent|General,END,,,,,,,,,,,74,
5861.4073,clRetainEvent|General,START,,,,,,,,,,,75,
5861.42768,clRetainEvent|General,END,,,,,,,,,,,75,
5861.44775,clEnqueueTask|187651284152464,START,,,,,,,,,,,76,
5861.48222,DEPENDENCY_EVENT,,15,17,
5861.51091,DEPENDENCY_EVENT,,17,18,
5861.54399,KERNEL|edge-0|Filter_HW|Filter_HW|1:1:1|all,QUEUE,0XAAAAF8223670,1,,,,,,,,,
5861.58841,KERNEL|edge-0|Filter_HW|Filter_HW|1:1:1|all,SUBMIT,0XAAAAF8223670,1,,,,,,,,,
5861.61982,KERNEL|edge-0|Filter_HW|Filter_HW|1:1:1|all,START,0XAAAAF8223670,1,,,,,,,18,None,
5861.68453,clEnqueueTask|187651284152464,END,,,,,,,,,,,76,
5861.71004,clRetainEvent|General,START,,,,,,,,,,,77,
5861.73202,clRetainEvent|General,END,,,,,,,,,,,77,
5861.75241,clSetKernelArg|General,START,,,,,,,,,,,78,
5861.7755,clSetKernelArg|General,END,,,,,,,,,,,78,
5861.7958,clSetKernelArg|General,START,,,,,,,,,,,79,
5861.81914,clSetKernelArg|General,END,,,,,,,,,,,79,
5861.8393,clRetainMemObject|General,START,,,,,,,,,,,80,
5861.86091,clRetainMemObject|General,END,,,,,,,,,,,80,
5861.88162,clRetainMemObject|General,START,,,,,,,,,,,81,
5861.90312,clRetainMemObject|General,END,,,,,,,,,,,81,
5861.96706,KERNEL|edge-0|Filter_HW|Filter_HW|1:1:1|all,END,0XAAAAF8223670,1,,,,,,,14,16,
5862.02316,READ_BUFFER,SUBMIT,0X5fce0000|HP0,125136,,,,,,,,,
5862.065,clEnqueueMigrateMemObjects|187651284152720,START,,,,,,,,,,,82,
5862.0903,READ_BUFFER,START,0X5fce0000|HP0|0Xffff7ed54170,125136,,,,,,,16,None,
5862.13787,DEPENDENCY_EVENT,,15,19,
5862.1509,READ_BUFFER,END,0X5fce0000|HP0|0Xffff7ed54170,125136,,,,,,,16,None,
5862.16338,WRITE_BUFFER,QUEUE,0X5fec0000|HP0,129600,,,,,,,,,
5862.22498,WRITE_BUFFER,SUBMIT,0X5fec0000|HP0,129600,,,,,,,,,
5862.25467,clEnqueueMigrateMemObjects|187651284152720,END,,,,,,,,,,,82,
5862.27209,WRITE_BUFFER,START,0X5fec0000|HP0|0Xffff7d551170,129600,,,,,,,19,None,
5862.28348,clReleaseMemObject|General,START,,,,,,,,,,,83,
5862.37162,WRITE_BUFFER,END,0X5fec0000|HP0|0Xffff7d551170,129600,,,,,,,19,None,
5862.40464,clReleaseMemObject|General,END,,,,,,,,,,,83,
5862.4731,clReleaseMemObject|General,START,,,,,,,,,,,84,
5862.4962,clReleaseMemObject|General,END,,,,,,,,,,,84,
5862.5178,clRetainEvent|General,START,,,,,,,,,,,85,
5862.55169,clRetainEvent|General,END,,,,,,,,,,,85,
5862.57433,clRetainEvent|General,START,,,,,,,,,,,86,
5862.59546,clRetainEvent|General,END,,,,,,,,,,,86,
5862.61592,clRetainMemObject|General,START,,,,,,,,,,,87,
5862.63711,clRetainMemObject|General,END,,,,,,,,,,,87,
5862.65829,clRetainMemObject|General,START,,,,,,,,,,,88,
5862.68016,clRetainMemObject|General,END,,,,,,,,,,,88,
5862.70157,clEnqueueMigrateMemObjects|187651284152464,START,,,,,,,,,,,89,
5862.73004,DEPENDENCY_EVENT,,16,20,
5862.74497,DEPENDENCY_EVENT,,18,20,
5862.76469,READ_BUFFER,QUEUE,0X5fea0000|HP0,125136,,,,,,,,,
5862.79033,clEnqueueMigrateMemObjects|187651284152464,END,,,,,,,,,,,89,
5862.81479,clReleaseMemObject|General,START,,,,,,,,,,,90,
5862.83706,clReleaseMemObject|General,END,,,,,,,,,,,90,
5862.85821,clReleaseMemObject|General,START,,,,,,,,,,,91,
5862.87963,clReleaseMemObject|General,END,,,,,,,,,,,91,
5862.90051,clRetainEvent|General,START,,,,,,,,,,,92,
5862.92107,clRetainEvent|General,END,,,,,,,,,,,92,
5862.94114,clRetainEvent|General,START,,,,,,,,,,,93,
5862.96293,clRetainEvent|General,END,,,,,,,,,,,93,
5862.98309,clEnqueueTask|187651284152720,START,,,,,,,,,,,94,
5863.01196,DEPENDENCY_EVENT,,19,21,
5863.04512,DEPENDENCY_EVENT,,21,22,
5863.07929,KERNEL|edge-0|Filter_HW|Filter_HW|1:1:1|all,QUEUE,0XAAAAF8223670,1,,,,,,,,,
5863.1236,KERNEL|edge-0|Filter_HW|Filter_HW|1:1:1|all,SUBMIT,0XAAAAF8223670,1,,,,,,,,,
5863.1552,KERNEL|edge-0|Filter_HW|Filter_HW|1:1:1|all,START,0XAAAAF8223670,1,,,,,,,22,None,
5863.21979,clEnqueueTask|187651284152720,END,,,,,,,,,,,94,
5863.24615,clRetainEvent|General,START,,,,,,,,,,,95,
5863.26788,clRetainEvent|General,END,,,,,,,,,,,95,
5863.28837,clRetainMemObject|General,START,,,,,,,,,,,96,
5863.3099,clRetainMemObject|General,END,,,,,,,,,,,96,
5863.33071,clRetainMemObject|General,START,,,,,,,,,,,97,
5863.35208,clRetainMemObject|General,END,,,,,,,,,,,97,
5863.37356,clEnqueueMigrateMemObjects|187651284152720,START,,,,,,,,,,,98,
5863.40114,DEPENDENCY_EVENT,,20,23,
5863.41601,DEPENDENCY_EVENT,,22,23,
5863.43447,READ_BUFFER,QUEUE,0X5fee0000|HP0,125136,,,,,,,,,
5863.46027,clEnqueueMigrateMemObjects|187651284152720,END,,,,,,,,,,,98,
5863.48499,clReleaseMemObject|General,START,,,,,,,,,,,99,
5863.50789,clReleaseMemObject|General,END,,,,,,,,,,,99,
5863.52909,clReleaseMemObject|General,START,,,,,,,,,,,100,
5863.55042,clReleaseMemObject|General,END,,,,,,,,,,,100,
5863.57166,clRetainEvent|General,START,,,,,,,,,,,101,
5863.59273,clRetainEvent|General,END,,,,,,,,,,,101,
5863.61999,clWaitForEvents|General,START,,,,,,,,,,,102,
5863.68485,KERNEL|edge-0|Filter_HW|Filter_HW|1:1:1|all,END,0XAAAAF8223670,1,,,,,,,18,20,
5863.74078,READ_BUFFER,SUBMIT,0X5fea0000|HP0,125136,,,,,,,,,
5863.79043,READ_BUFFER,START,0X5fea0000|HP0|0Xffff7dd52170,125136,,,,,,,20,23,
5863.83566,READ_BUFFER,END,0X5fea0000|HP0|0Xffff7dd52170,125136,,,,,,,20,23,
5865.38647,KERNEL|edge-0|Filter_HW|Filter_HW|1:1:1|all,END,0XAAAAF8223670,1,,,,,,,22,23,
5865.44205,READ_BUFFER,SUBMIT,0X5fee0000|HP0,125136,,,,,,,,,
5865.49054,READ_BUFFER,START,0X5fee0000|HP0|0Xffff7ed54170,125136,,,,,,,23,None,
5865.53624,READ_BUFFER,END,0X5fee0000|HP0|0Xffff7ed54170,125136,,,,,,,23,None,
5865.5837,clWaitForEvents|General,END,,,,,,,,,,,102,
5867.57471,clSetKernelArg|General,START,,,,,,,,,,,103,
5867.7143,clSetKernelArg|General,END,,,,,,,,,,,103,
5867.74038,clSetKernelArg|General,START,,,,,,,,,,,104,
5867.76387,clSetKernelArg|General,END,,,,,,,,,,,104,
5867.78599,clRetainMemObject|General,START,,,,,,,,,,,105,
5867.81755,clRetainMemObject|General,END,,,,,,,,,,,105,
5868.05173,clRetainMemObject|General,START,,,,,,,,,,,106,
5868.07849,clRetainMemObject|General,END,,,,,,,,,,,106,
5868.10215,clEnqueueMigrateMemObjects|187651284089664,START,,,,,,,,,,,107,
5868.15357,DEPENDENCY_EVENT,,12,24,
5868.1735,DEPENDENCY_EVENT,,19,24,
5868.22688,WRITE_BUFFER,QUEUE,0X5fc80000|HP0,129600,,,,,,,,,
5868.27815,WRITE_BUFFER,SUBMIT,0X5fc80000|HP0,129600,,,,,,,,,
5868.33552,clEnqueueMigrateMemObjects|187651284089664,END,,,,,,,,,,,107,
5868.36285,clReleaseMemObject|General,START,,,,,,,,,,,108,
5868.37547,WRITE_BUFFER,START,0X5fc80000|HP0|0Xffff7e553170,129600,,,,,,,24,None,
5868.40031,clReleaseMemObject|General,END,,,,,,,,,,,108,
5868.48355,clReleaseMemObject|General,START,,,,,,,,,,,109,
5868.50619,clReleaseMemObject|General,END,,,,,,,,,,,109,
5868.50166,WRITE_BUFFER,END,0X5fc80000|HP0|0Xffff7e553170,129600,,,,,,,24,None,
5868.53285,clRetainEvent|General,START,,,,,,,,,,,110,
5868.60538,clRetainEvent|General,END,,,,,,,,,,,110,
5868.62741,clRetainEvent|General,START,,,,,,,,,,,111,
5868.64827,clRetainEvent|General,END,,,,,,,,,,,111,
5868.67049,clEnqueueTask|187651284089664,START,,,,,,,,,,,112,
5868.73266,DEPENDENCY_EVENT,,24,25,
5868.77707,DEPENDENCY_EVENT,,25,26,
5868.84988,KERNEL|edge-0|Filter_HW|Filter_HW|1:1:1|all,QUEUE,0XAAAAF8223670,1,,,,,,,,,
5868.92269,KERNEL|edge-0|Filter_HW|Filter_HW|1:1:1|all,SUBMIT,0XAAAAF8223670,1,,,,,,,,,
5868.95554,KERNEL|edge-0|Filter_HW|Filter_HW|1:1:1|all,START,0XAAAAF8223670,1,,,,,,,26,None,
5869.06936,clEnqueueTask|187651284089664,END,,,,,,,,,,,112,
5869.09668,clRetainEvent|General,START,,,,,,,,,,,113,
5869.11877,clRetainEvent|General,END,,,,,,,,,,,113,
5869.13927,clSetKernelArg|General,START,,,,,,,,,,,114,
5869.16267,clSetKernelArg|General,END,,,,,,,,,,,114,
5869.18299,clSetKernelArg|General,START,,,,,,,,,,,115,
5869.20561,clSetKernelArg|General,END,,,,,,,,,,,115,
5869.22601,clRetainMemObject|General,START,,,,,,,,,,,116,
5869.24738,clRetainMemObject|General,END,,,,,,,,,,,116,
5869.26837,clRetainMemObject|General,START,,,,,,,,,,,117,
5869.28965,clRetainMemObject|General,END,,,,,,,,,,,117,
5869.3114,clEnqueueMigrateMemObjects|187651284152128,START,,,,,,,,,,,118,
5869.33931,DEPENDENCY_EVENT,,16,27,
5869.35402,DEPENDENCY_EVENT,,24,27,
5869.37418,WRITE_BUFFER,QUEUE,0X5fcc0000|HP0,129600,,,,,,,,,
5869.4013,WRITE_BUFFER,SUBMIT,0X5fcc0000|HP0,129600,,,,,,,,,
5869.43336,clEnqueueMigrateMemObjects|187651284152128,END,,,,,,,,,,,118,
5869.45867,clReleaseMemObject|General,START,,,,,,,,,,,119,
5869.46245,WRITE_BUFFER,START,0X5fcc0000|HP0|0Xffff7d551170,129600,,,,,,,27,None,
5869.48414,clReleaseMemObject|General,END,,,,,,,,,,,119,
5869.54276,WRITE_BUFFER,END,0X5fcc0000|HP0|0Xffff7d551170,129600,,,,,,,27,None,
5869.55199,clReleaseMemObject|General,START,,,,,,,,,,,120,
5869.61122,clReleaseMemObject|General,END,,,,,,,,,,,120,
5869.63345,clRetainEvent|General,START,,,,,,,,,,,121,
5869.65475,clRetainEvent|General,END,,,,,,,,,,,121,
5869.67531,clRetainEvent|General,START,,,,,,,,,,,122,
5869.69584,clRetainEvent|General,END,,,,,,,,,,,122,
5869.71599,clRetainMemObject|General,START,,,,,,,,,,,123,
5869.73747,clRetainMemObject|General,END,,,,,,,,,,,123,
5869.75867,clRetainMemObject|General,START,,,,,,,,,,,124,
5869.78015,clRetainMemObject|General,END,,,,,,,,,,,124,
5869.80123,clEnqueueMigrateMemObjects|187651284089664,START,,,,,,,,,,,125,
5869.83101,DEPENDENCY_EVENT,,26,28,
5869.85091,READ_BUFFER,QUEUE,0X5fca0000|HP0,125136,,,,,,,,,
5869.8769,clEnqueueMigrateMemObjects|187651284089664,END,,,,,,,,,,,125,
5869.90153,clReleaseMemObject|General,START,,,,,,,,,,,126,
5869.92395,clReleaseMemObject|General,END,,,,,,,,,,,126,
5869.94534,clReleaseMemObject|General,START,,,,,,,,,,,127,
5869.96644,clReleaseMemObject|General,END,,,,,,,,,,,127,
5869.9881,clRetainEvent|General,START,,,,,,,,,,,128,
5870.00891,clRetainEvent|General,END,,,,,,,,,,,128,
5870.02931,clRetainEvent|General,START,,,,,,,,,,,129,
5870.0497,clRetainEvent|General,END,,,,,,,,,,,129,
5870.07022,clEnqueueTask|187651284152128,START,,,,,,,,,,,130,
5870.09894,DEPENDENCY_EVENT,,27,29,
5870.12559,DEPENDENCY_EVENT,,29,30,
5870.16507,KERNEL|edge-0|Filter_HW|Filter_HW|1:1:1|all,QUEUE,0XAAAAF8223670,1,,,,,,,,,
5870.2103,KERNEL|edge-0|Filter_HW|Filter_HW|1:1:1|all,SUBMIT,0XAAAAF8223670,1,,,,,,,,,
5870.24131,KERNEL|edge-0|Filter_HW|Filter_HW|1:1:1|all,START,0XAAAAF8223670,1,,,,,,,30,None,
5870.30652,clEnqueueTask|187651284152128,END,,,,,,,,,,,130,
5870.33268,clRetainEvent|General,START,,,,,,,,,,,131,
5870.35446,clRetainEvent|General,END,,,,,,,,,,,131,
5870.37519,clSetKernelArg|General,START,,,,,,,,,,,132,
5870.39771,clSetKernelArg|General,END,,,,,,,,,,,132,
5870.41784,clSetKernelArg|General,START,,,,,,,,,,,133,
5870.44022,clSetKernelArg|General,END,,,,,,,,,,,133,
5870.4603,clRetainMemObject|General,START,,,,,,,,,,,134,
5870.48171,clRetainMemObject|General,END,,,,,,,,,,,134,
5870.50272,clRetainMemObject|General,START,,,,,,,,,,,135,
5870.52377,clRetainMemObject|General,END,,,,,,,,,,,135,
5870.56127,clEnqueueMigrateMemObjects|187651284152464,START,,,,,,,,,,,136,
5870.5906,DEPENDENCY_EVENT,,20,31,
5870.60515,DEPENDENCY_EVENT,,27,31,
5870.62382,WRITE_BUFFER,QUEUE,0X5fe80000|HP0,129600,,,,,,,,,
5870.65094,WRITE_BUFFER,SUBMIT,0X5fe80000|HP0,129600,,,,,,,,,
5870.681,clEnqueueMigrateMemObjects|187651284152464,END,,,,,,,,,,,136,
